"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:size","variant:style name"
"R3VSYQJDOXXHN4","Antaryami Behera","Battery is worst👎","Reviewed in India on 10 December 2023","Very bad","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RDLCLSFBRFNIR","jayakrishnanj","I recieved defect products with one ear pods not working. When complained they just ran me through a cucumber service hell and ended up not recieving good product","Reviewed in India on 6 December 2023","Sends defective products","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RNL4LA4A02JGR","It's gud  grate experience of this product I loved it","Not bad","Reviewed in India on 6 December 2023","Warest","1.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R2BIWVJC7M5VRD","satheesh","It's only used for music. To bad mic quality . indoor also not heard.","Reviewed in India on 3 December 2023","Not for office calls","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1XW8M0L2J6493","Powar","They do not pair with other non one plus phone","Reviewed in India on 2 December 2023","They don't function with other phones","1.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R2XCVDQYQMEKWE","Ashpak Shaikh","Dijain bahot kharab hai","Reviewed in India on 1 December 2023","Bakwas","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2ZQQUSA6YCYM0","jeet Mehta","Only single device paring allowed at a time to connect other device 1st need to removed from existing device than it will work and some dont connct more than 5 10 attempts  or 30 min ..","Reviewed in India on 1 December 2023","Worst product don’t waste your money","1.0 out of 5 stars","","2","Lightning White","Extra Large","Nord Buds 2"
"R1HNZXWM7TCEIM","Sahil ","Product was not up to the mark it was having appearance issues which could have been checked before delivering the product","Reviewed in India on 30 November 2023","Faulty product was delivered","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2QEZA66O3OFUU","Madhu","Micro phone not working properly","Reviewed in India on 29 November 2023","Not worthy","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R5AN2XBMTC5H5","Chandra Shekhar","Stop working within 6 months, don't buy this product. In fact don't buy any OnePlus product service is also very bad.","Reviewed in India on 23 November 2023","Very bad experience","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2EV8BB7R745QB","Kishan Nayak","The device is not connecting with any Mobile, PC etc.","Reviewed in India on 19 November 2023","Connectivity","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3BADDOYEYUQEA","Bettery is no longer I am not satisfied ","Not good","Reviewed in India on 19 November 2023","Kd sir","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3MCV6TXWCVHJP","John Wesley","There are only pro is these earphones are extremely loudcons:-worst sound quality I've experienced- Worst battery life","Reviewed in India on 18 November 2023","Really Bad pair of headphones","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R38YTBP6HI8ZB2","Vinod K.","Voice Call quality is not good, however the product is good for listening the music. The same issue with teams meeting calls as well.","Reviewed in India on 18 November 2023","Call quality issues","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2RLAVU50LEHUB","Naresh Dasari","This is a duplicate product","Reviewed in India on 18 November 2023","Charging","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R260YQNOQRLCGA","Very bad product too much sound latancy.. Amazon is not helping me in return this product ","too much sound latancy I hate this product","Reviewed in India on 17 November 2023","Too bad product by amazon","1.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2VLWZXLTLANSQ","Anil","Audio quality is amazing but we can't experience that while listening in the outdoors, bike ridings and travelling due it is catching the more noise. Even though will get huge distrubance while speaking or listening the call in outdoors. Opposite person surly get irritating 100%. For my experience it is not built with the noise cancellation. Just built in noise catchers. Better don't buy this product and moreover we can't get the refund this product, if you want to return back.","Reviewed in India on 15 November 2023","Poor noise cancellation. Getting huge distribution","1.0 out of 5 stars","","3","Thunder Grey","Extra Large","Nord Buds 2"
"R3JFUL31IK41O2","Uday bhandari ","Very poor quality. Need to charge in every 6 hours.","Reviewed in India on 15 November 2023","Charging issues","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3SQ9IF3KBE8V5","Devender Singh","Bluetooth not connected","Reviewed in India on 14 November 2023","Bluetooth not conneect phn","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1DA56VYU7PDZB","Sagar Deshmukh","Got detected product from Amazon. Then I went to OnePlus service centre. They took 7-10 days to replace it.So disappointed with the defected product.","Reviewed in India on 13 November 2023","Got detected product from Amazon","1.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R3J3HEXG6LV46K","Adeeb","Worst product for calling purpose.. ENC not working .. person on the other side will hear a lot of surrounding noise so not suitable for calling","Reviewed in India on 12 November 2023","Mic quality","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RS1JMMIAWXINA","Gulshan Navlani","The battery get discharged too fast","Reviewed in India on 10 November 2023","Very bad battery health","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3NECN324O0Y7S","John","Bought two of these and the call quality is really bad. The other party can barely hear my voice. Have to talk really loud.It's good for music, but again terrible mic quality.  Even the cheapest headset could deliver better sound quality than this one.","Reviewed in India on 9 November 2023","Call quality is really really bad. Worst  headphone for calling.","1.0 out of 5 stars","","3","Thunder Grey","Extra Large","Nord Buds 2"
"R1EKMWVPSV3IM4","Sanket Rathod","Size and design not comfortable. Not satisfied","Reviewed in India on 16 January 2024","Not comfortable","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2LHY5I6REIEBM","Fuzail B.","Plz dont buy unless u r a ios user these earphones require a app for anc mode and for other things that app doesnot work in ios it doesnot connect only i bought these in the month of october but till now i cannot use its anc in my phoneBut for android users its the best one","Reviewed in India on 13 January 2024","Review for ios users","2.0 out of 5 stars","","2","Thunder Grey","Extra Large","Nord Buds 2"
"R3NOMK1ONK7PV8","M","Does not have a volume control on Buds. ANS is good. The piece that I received from Amazon, doesn't not feel absolutely brand new. It felt some one has repackaged the used version.","Reviewed in India on 10 January 2024","Expensive! Not value for money.","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RVQJSCN994AOC","Prateek","I had nord buds 1 before this, and i think I should have stuck with it. There are a lot of connectivity issues in this device, idk if it's just for me Or everyone. I keep having to forget bluetooth pairing and reconnect which is becoming irritating. The sound itself is decent like the nord buds 1. the anc while an upgrade over buds 1 is nothing special, but given the budget it is ok. I probably should have gone for oppo enco, which was slightly more costly than this.","Reviewed in India on 9 January 2024","Lots of connectivity issues","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2PMN3GJ8NNHTQ","Amazon Customer","Microphone issue arises after 3-4 months of usageI suggested my friend to buy the same, he faced the same issue","Reviewed in India on 7 January 2024","Microphone issue after 3-4 months","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RIARR6RUAB3LO","kamlesh pawar","Not comfortable for ears also battery backup is poor not worth for money. Before this I have HRX earbuds whose comfort and battery back up is far better than this one plus earbuds.","Reviewed in India on 4 January 2024","Poor battery backup","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3O5XK4OCOLNJU","suchit j.","I bought one plus Buds2 in July’23 it works will until Oct’23In Oct Right ear buts stopped charging, resulting this it reduced my case battery life.Now I’m Dec left side Bud sound has dropped to lowest level, product is under warranty but don’t have service center in my city 461001.I will visit one plus service center and will update on teams comment.Just to update as per my job profile I talk around 4-5 hrs on phone Monday to Friday.","Reviewed in India on 1 January 2024","Product is good with minimum life","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1P226YAXU476E","Halappa","Sound equaliser is not good & ears are painful if wear continuously","Reviewed in India on 24 December 2023","Size of the ear buds","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R26DJJ1WJEZNYI","Nikki Nihal","Its sound qualities is good for music lovers. Its not at all build for calling purpose.","Reviewed in India on 23 December 2023","Not satisfied.","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R28F6PXHM79T8D","Dinesh","Unable to connect with my Laptop, also the earbuds getting discharge in 5 hours.","Reviewed in India on 21 December 2023","Earbuds backup is not good, also not good for calling purpose","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R29DH2M9PB5Z9Z","Saravanan Arumugam","Music is good, medium bass effect, need to touch dedicatedly after few seconds it responds, when I get out of the year it's not automatically stops music, I can control volume using only mobile","Reviewed in India on 18 December 2023","It's good, but not a wow and not a extraordinary","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R28TKDR903CDYL","Md.omer khan","I try to connect another mobiles and it didn't connect on MI Samsung any other mobiles and I am giving 2 star rating.","Reviewed in India on 12 December 2023","Only 1+connectivty","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3JX6YPM0GMIRT","P.Balakumar","Very poor backup","Reviewed in India on 10 December 2023","Vaste easily drying battery","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1I65LQTXFVLEW","Lakshmi","It is very costly and not suitable for wearing in ear.It is giving pain and can't use long time and travels.Sound also not much, it is ok.It is not worth to buy in this cost.","Reviewed in India on 7 December 2023","Review of oneplus airbuds","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2QUKCYAFDJK5I","aijaz ahmed shaikh","i expect it fit to my ear but when I continue then my ear pains","Reviewed in India on 27 November 2023","NOT FIT PROPER IN MY EAR","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1SFZ4TTE5WJGI","Jitendra Singh Dewda","The earphone has good sound quality but they keep coming out of ears due to oval design of the ear tips. I have tried all the sizes. Even though the siz fits they will come out.","Reviewed in India on 26 November 2023","Keep coming out of ears","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2WNLDUK4HMAZ1","Bilal umar shaikh","Good.","Reviewed in India on 25 November 2023","Earbuds quality","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R30V4680CE0LJH","Amazon Customer","The sound quality and mic is okay, the box is light weight but the fit is terrible. You can't walk or jog beyond 50mts as they inevitably slip out. The shape is such and also no rubber lining for a good grip. Not a good investment.","Reviewed in India on 21 November 2023","Not a great fit","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RK8912Q9A14XI","Ayush kumar","Buds stopped charging even after replacing it worked for few months then again issue happened definitely not recommended","Reviewed in India on 18 November 2023","Buds not charging","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R2ZORQ0J1JCQOZ","Please Return ","Not working mic","Reviewed in India on 7 November 2023","Please","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1U3Z9JOUS68MJ","BALAJIREDDY ","Not look as they show","Reviewed in India on 6 November 2023","Quality","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R2G84GCMWTNSR4","7299874427","Mic is not working properly.","Reviewed in India on 6 November 2023","Unstable Mic","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R28ZWI1QEEE0IZ","Jayendra kumar kalal","ANC not good...","Reviewed in India on 4 November 2023","OnePlus Earbuds","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71YZy9hushL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
