"id","profileName","text","date","title","rating","images","helpful","variant:"
"R1A7E4R1JVM5NX","Charlie Benton","I dislike these headphones because they stopped working and the warranty they advertised was not valid. It had expired!!!","Reviewed in the United States on 6 September 2023","The headphones stop working after one week!","1.0 out of 5 stars","","0",
"R1RRARJ1JNPGJG","Cody johnston","Sound is good but as soon as you start walking they fall out of your ears.  But the sound is good so you can find it in the grass easily I guess","Reviewed in the United States on 5 September 2023","Slips out of the ear","1.0 out of 5 stars","","0",
"R25M6UI8CNIP1K","Yo","I don't like it because they are smooth and they fall a lot","Reviewed in Canada on 4 September 2023","My opinion","1.0 out of 5 stars","","0",
"RYV2C5OLF1JD2","Joshua","Desde el inicio mis audífonos perdían conexión a los 3 metros, intenté pedir devolución por otro y me dice que el artículo es peligroso para su recepción porque contiene líquidos peligrosos, los seguí utilizando y dos meses después fallaron haciendo un ruido molesto constante en un solo audífono, ya no estaba en garantía de Amazon, fui a la garantía por parte de Samsung y me comentan que los audífonos no son nacionales y así no aplica ninguna garantía y el cambiar el audífono dañado me cuesta el doble de su costo.Las baterías de litio no son peligrosas porque están empaquetadas, no entiendo esa cláusula.","Reviewed in Mexico on 1 September 2023","5 estrellas al producto, una al vendedor","1.0 out of 5 stars","","3",
"R3AMFC7Y9NE98F","John Michael Jasperse","Disgusting. Upgraded to the Galaxy 2 Buds because I heard they had louder speakers. True. What they don't tell you is that if you want to use the app to adjust your buds settings, it makes you download a plug-in that forces you to allow Samsung access to your contacts, read your texts, see your call logs and notifications, know your precise location, access your photos and videos and files, literally everything, at all times, even if the app isn't open, or it refuses to let you use the app. Samsung, you've lost my trust.","Reviewed in the United States on 31 August 2023","Spyware garbage. No thanks, Samsung","1.0 out of 5 stars","https://m.media-amazon.com/images/I/51Ks58BpQbL.jpg","0",
"RZDK2VFTTCJIT","Carlos esquivel garza","Me vino dañado producto defectuoso no me deja amazon devolver el producto","Reviewed in Mexico on 30 August 2023","Producto no se escucha del lado izquierdo","1.0 out of 5 stars","","0",
"RTVHDQWE28MH7","Bob ","The complaint with the ear buds is the right bud has an intermittent chirp all the time. It has also lost volume, so it plays about 10% the level of the left.Needs to be replaced","Reviewed in the United States on 27 August 2023","Loss of sound on right bud (low level).","1.0 out of 5 stars","","0",
"RTPRTYMIGWO7Z","Canadian Girl","I bought these for when I got my new phone fast forward to last week ( I got my phone) sound quality is great noise canceling not the best, charging is the biggest issue neither the case or the earphone last long I am charging the case every hour cause whenever I go to use the earphones they are dead. I own a pair of tribit earphones also and they work alot better and they are cheaper very disappointed with the quality of the samsungs","Reviewed in Canada on 24 August 2023","Not good","1.0 out of 5 stars","","0",
"R11DO9OZQI80F4","Chris & Tracy","I got these to replace my Galaxy Buds+, which I lost.  Compared to the Buds+, the sound quality is pretty much identical.  The noise cancellation is kind of a gimmick IMHO.  If you are listening to music at normal/loud levels, then the cancellation is kind of superfluous.  At low volumes, when listening to podcasts or something, then it does an okay job of lowering certain frequencies, but the tradeoffs are that it seems to add a scooped EQ to the sound and it gives me a strange feeling like I need to pop my ears or something.  Frankly, it's uncomfortable.These things are a lot harder to hold onto than the Buds+ as well.  The Buds+ had sharper edges that you could grip to hold when putting them in and taking them out of your ears.  The Buds2 are completely slick, and so is the case, so expect to drop these things constantly.And the case is the worst part.  Mine stopped charging my buds within a few weeks...perhaps related to it being dropped because it's too damn slick to hold onto.I lowkey hate these things and want my Buds+ back.  But because I'm outside of the 30-day return window, it seems like I'm screwed.","Reviewed in the United States on 20 August 2023","Slippery, faulty charging case","1.0 out of 5 stars","","5",
"RYER35LSOYFAN","FRUMENCIO","ES UAN DECEPCION NO SIRVE PARA NADA","Reviewed in the United States on 20 August 2023","ES UNA PORQEURIA NO SIRVE EL SONIDO MUY BAJO , FATAL","1.0 out of 5 stars","","0",
"R2YMKZSJAH044B","Vince","Not good for phone calls!!!!!!!.","Reviewed in the United States on 13 August 2023","Only good for music","1.0 out of 5 stars","","0",
"RGBH7XNU3GUZV","robert w mclean","After loosing my last pair I bought these on a prime day sale. I dunno if I have weird ears or what but nothing but problems with these. They don't stay in your ear, had to buy tips separately.  If they move @ all once in your ear they think they aren't in and touch controls dont work. And when im working out my sweaty hood keeps turning them off / on. My beats pro were way better.","Reviewed in the United States on 11 August 2023","Not a fan","1.0 out of 5 stars","","0",
"R279GCFGUSDPTA","D","This product was trash","Reviewed in the United States on 10 August 2023","Garbage","1.0 out of 5 stars","","0",
"R1I56S6GJA3MZQ","Carlos E. Castro","I bought these earbuds after reading a zillion reviews and specs comparisons. They all said, including Samsung's, that the battery lasts about 7 hours and slightly less with ANC. However, the first time I used them, the battery lasted 3 and 1/2 hours. I ran a test in which I played music through them at 50% volume and the battery died at 4 hours and 30 min WITHOUT ANC. That's only 68% of the stated battery life. I think that these earbuds were stored for so long that the battery just came sort-of-DoA.Pros:Size is perfect for people with small ears like me.They ARE comfy. VERY comfy for 3 hours at least.The sound, omg, THE SOUND. You HAVE to experience this sound.Cons:ANC is almost non-existent.Touch controls only cycle from ambient to NC, it doesn't go through normalBattery life is miserable BUT it might be just this pair I bought. I'm sure a zillion reviews cannot be wrong.","Reviewed in the United States on 9 August 2023","Battery lasts less than 4 hours.","1.0 out of 5 stars","","3",
"R2COGKA7QZE0GE","Nick","So I was really loving these but just 5 month later the right one is crapping out. It goes in and out and echoes into itself to a whistle.Bought em for 70 , 5 months of use and problem.Other then that I really liked these.","Reviewed in the United States on 2 August 2023","Bought em in May and right one has started to ""whistle"" and stop working.","1.0 out of 5 stars","","0",
"RND5NFTXQTYYX","Schanel  Hart","Ppl can hear me ty say I'm in a tunnel and they fall out none stop","Reviewed in the United States on 30 July 2023","Not happy","1.0 out of 5 stars","","0",
"R3S8WEKR67AAQC","Amanda","Bought in February I mainly use the left one while I work and put the right one in yesterday and hmm it didn't work 😒 hasn't even been a year. So I love that for me..","Reviewed in the United States on 29 July 2023","Right earbud went out","1.0 out of 5 stars","","0",
"R2RZ32THTUKTM0","Esmeralda Araujo","I'm having problems with the earbuds, they constantly fall off even when I change the size of the eartips.","Reviewed in the United States on 27 July 2023","Constantly fall off!","1.0 out of 5 stars","","0",
"R3B0YK8YF6FA3U","Raymond Peterman","Nothing about these headphones description mentioned used or even refurbished products and but even then my product arrived covered in hair and dirt not just the outside packaging but the inside and the headphones themselves this is disgusting and unacceptable","Reviewed in the United States on 24 July 2023","Paid for new got used covered in hair","1.0 out of 5 stars","https://m.media-amazon.com/images/I/611LzxTBUdL.jpg
https://m.media-amazon.com/images/I/61rH10KYP-L.jpg","0",
"R3QRID68ORTCV5","Looks exactly like picture","Sound quality sucks and the earbuds sound horrible on call. Sound keeps going in and out. Would not recommend. I would've returned instantly but the return window closed unfortunately. Samsung disappointed me with these","Reviewed in the United States on 23 July 2023","Poor quality earbuds","1.0 out of 5 stars","","0",
"R34CCBGTMC24CG","Guillermo Rodriguez Barragan","Se descargan muy rápido, y cuando los metes a el estuche no cargan rápidamente, y uno de los 2 audifonos no está cargando, tengo q conectarlos a la luz","Reviewed in Mexico on 20 July 2023","La carga de los audífonos es ub problema","1.0 out of 5 stars","","0",
