"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R1Q31NRP5ZXBNP","Akshita","Not a good item","Reviewed in India on 31 October 2023","Item not worth to purchase","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3LIQLGXOPZZC2","Good product ","No use","Reviewed in India on 29 October 2023","No use","1.0 out of 5 stars","","0","White","WF-C500"
"R2YNW4Q8BK9RUN","Karthik","Received damage product..I can’t to replace this item ..seriously very disappointed for Amazon shopping ..first time Iam facing this issue at Amazon","Reviewed in India on 28 October 2023","Damaged and not working","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RVS7DA28JJU8Y","Amazon Customer",false,"Reviewed in India on 27 October 2023","not so worthy","1.0 out of 5 stars","https://m.media-amazon.com/images/I/515lFnRo+YL.jpg","0","Black","WF-C500/Black"
"R10K20HJCANVMW","Very poor sound quality and volume","Very poor volume, only look is prime and the sound quality was very disappointed from sony","Reviewed in India on 26 October 2023","Sound quality not worth and very un satisfied volume","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61tmW95v2pL.jpg","0","Green","WF-C500"
"R3TDWY1R40WDLG","Sweta saha","Cant pair with my vivo v 80 zeiss","Reviewed in India on 26 October 2023","Cant pair with my phone","1.0 out of 5 stars","","0","Green","WF-C500"
"R3BO248TEAQPNS","Aneesh PM","Worst experience, very low sound and bass, & service is even worse, because its have only service centre replacement , no return😡😡😡","Reviewed in India on 25 October 2023","Very very bad","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R6GQIZBWW46NR","Mithil Jadhav","Unhappy with this product everytime left earbud gets disconnected","Reviewed in India on 25 October 2023","I want to replace it","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R280T4R0LF1TJ8","Gopikrishna Pakala","Not good","Reviewed in India on 23 October 2023","Not good","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3RP6D9K0P93NB","Nishant Chaudhary","Originally bought in Green color and left earbud stopped charging and got the replacement in about 10 days from service centre, now within a month same problem started in the replacement unit which is of black color, this time in right ear bud, charging light just blinks but does not charge the bud.","Reviewed in India on 23 October 2023","Charging problem-Already replaced 2 times from service centre.","1.0 out of 5 stars","","3","Green","WF-C500"
"R3JIDWV616U4JN","Premanand","I purchased by amazon.The earbuds had bluetooth connectivity lost problem...and not working revese button (3time press)...Not worthable sound quality..i contact sony center for replacement.They replaced my product newly.but not give my choosed colour.They give pink colour.but this also the same problem...still i dont contact service center..i am totally upsetted.and sound quality just improved after installed sony app.but not worthable.","Reviewed in India on 23 October 2023","Wrost product WI C 500","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R7ITZ1N2WM18N","Kanchan Chougule","ANC is a myth in this product. Video calling stucks the whole time when connected with this cords. Not at all worth the price. Don't get misled by the cute colour and box design","Reviewed in India on 22 October 2023","Vet poor features and quality","1.0 out of 5 stars","","0","Lavender","WF-C700N"
"R16O653RLBT8EC","Kainan rais","Burst earbuds","Reviewed in India on 22 October 2023","Burst earbuds","1.0 out of 5 stars","","0","Sage Green","WF-C700N"
"RI2YWUOAFZ0VT","Amazon Customer","Do not know, how inside the total seal cover was broken as shared in pic.after opening the poly sheet, the box cover was open. Product replaced or damaged one.plz exchange or replace","Reviewed in India on 22 October 2023","Seal damaged, rather broken cover box received. Already damaged","1.0 out of 5 stars","https://m.media-amazon.com/images/I/613thHNybrL.jpg
https://m.media-amazon.com/images/I/71xsNVaSb0L.jpg","0","White","WF-C500"
"R329RQWC10LHLI","Amazon Customer","Very low quality product","Reviewed in India on 21 October 2023","Bad quality of product","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RADOONJQY73MY","sourav ghosh","Very very poor noise cancellation, calling mic is very cheap quality, earbuds weighs too much. No low battery indication. Price is too much higher than normal earbuds. Very disappointed with this product.","Reviewed in India on 20 October 2023","Very poor noise cancellation","1.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"RGO8KQLAW7Y01","Rajnikant waghmare","Worst product, firstly it was connected at 1 device but sound clarity was worst, after that it was disconnected automatically and doesn't connecting to any device. After that they are not taking replace it.plz Dear Amazon team help us to replace it or return it","Reviewed in India on 19 October 2023","Dear Amazon team plz help to replace it.","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2EEB45I8LVGES","Amazon Customer","I don’t know why there are so many good reviews about these earpods stating it is for “bass lovers” even though there very little to no bass! This is the worst product i have had my hands on. There’s no return policy that means i’m stuck with it. Low sound low quality. I just don’t get it why is it so expensive? I compared it with a realMe Rs. 1,500/- earpods and i was shocked to hear the difference. It is terribly low quality product oh my god i’m so frustrated","Reviewed in India on 18 October 2023","Horrible product.","1.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R1573WTPV9UIYA","Chetan","When it was delivered , I was excited to open and when I opened it seems like used one ok then I connected ear phones , one side I can hear voice , another's side none , while returning also make me difficult and still not refund money after 10 days also dont buy products from Amazon","Reviewed in India on 18 October 2023","I got used once","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RGQQ9IMEUWUJ7","Surjeet kaur","After two months it's not working. Sony service is so bad they don't want to replace the whole set. They going to repair the piece and giving back so I can have issues again and again. This is first time I got sony headphones. I've always used Bose. I mean i definitely can understand difference between good brand and average brand.","Reviewed in India on 18 October 2023","Left ear bud not working","1.0 out of 5 stars","","0","Green","WF-C500"
"RAUQYZV2QDLEI","Reviewer",false,"Reviewed in India on 17 October 2023","Product is not that great,","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71950XULPQL.jpg","0","Black","WF-C500/Black"
"R30C9H7CRROSJD","jalindar dhorajkar","AFTER TWO MONTH ONE SIDE EARBUD NOT WORKING UNABLE TO START","Reviewed in India on 17 October 2023","WORKING","1.0 out of 5 stars","","0","White","WF-C500"
"R2OIASUKURQG0M","rambabu","Don't buy. It's a waste product","Reviewed in India on 16 October 2023","Please don't buy by it's brand","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2C70EWT6H6F4M","misab","Don't buy even if you're getting this one for 1k..the sound quality is so cheap n just after 6months one earbud stopped working","Reviewed in India on 15 October 2023","Don't buy","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RPHX6YV6U41M","mohan gautam","please dont buy this headphones im very dissapointed with sony because they arent cheap and also one side stops working after cople of days as seen in the photo i uploaded on side is not charging ive cleaned the case several times but still its not charging very bad headphones please dont buy this is an honest review please dont buy!!!!!","Reviewed in India on 12 October 2023","very bad headphones one side stops working and not charges after couple of days dont buy!!!!","1.0 out of 5 stars","https://m.media-amazon.com/images/I/41s5-aVUPkL.jpg","0","Black","WF-C500/Black"
"RZQXSZ3WRXSJJ","Bhagwant","People whom I call say lot of amplified external noises are heard. Also , bass is not like others... Just disappointing purchase. Not happy at all","Reviewed in India on 11 October 2023","No Bass, No Anc, dissatisfied with Poduct","1.0 out of 5 stars","","0","Green","WF-C500"
"R2HPYWYEWY1RF","chandan","I got this earbuds on offer price 2800 around which is not worth. If you think this is flagship sony brand earbuds which original cost 5k+ not worth it even if you get it on 2K. Bass no not good, sound is clear but not loud.  Max to Max you can use it as long as 1 hrs daily if you use more than tht your ears will be pain all day so not recommended for long hours not recommended for Gamers.","Reviewed in India on 16 December 2023","Not Good","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1SJAM7PXBOWFX","RISHI RAJ","Not for phone calls, pick up lots of noise. But good for audio and music.Battery backup is good.","Reviewed in India on 14 December 2023","Bad noise cancellation","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2EIHPOXHCAV4T","Shakti Ranjan Behera","I ordered a sony WF-C700N bud but Itdidn't connect when I'm receiving a call or a video call .","Reviewed in India on 30 November 2023","Connecting issue","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71Zx3UNP8VL.jpg
https://m.media-amazon.com/images/I/71wJTDtt-PL.jpg","0","Black","WF-C700N"
"RYLIF22NQK6BM","shamanth kumar","Voice cancellation is not upto the mark.","Reviewed in India on 8 November 2023","Poor voice cancellation","2.0 out of 5 stars","","0","Sage Green","WF-C700N"
"R37D3UXZW6XFM8","Siddharth","Buy only if you want to listen to music (read the sound quality for music is decent). Neither extraordinary nor poor. But if you use your buds to speak over the phone, don’t buy it. Calling quality is poor.","Reviewed in India on 1 November 2023","Average","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3EOQ5XWCWOAHN","Placeholder","If you want to buy an earbuds for noise cancellation, just stay away from this. I am not sure if it is even legal to advertise a non-existent feature.","Reviewed in India on 30 October 2023","Don't sell this as noise cancellation buds","2.0 out of 5 stars","","0","Sage Green","WF-C700N"
"R1CCRIIIFVZCXH","murali kusireddy","Sony C500 buts, not fit in my ear 👂,and bass is very poor,","Reviewed in India on 26 October 2023","Not good or not bad just okay 😒","2.0 out of 5 stars","https://m.media-amazon.com/images/I/51ASjUm7d4L.jpg
https://m.media-amazon.com/images/I/618oA3SzNFL.jpg
https://m.media-amazon.com/images/I/61Cjvvic2cL.jpg
https://m.media-amazon.com/images/I/61eFd3oGVYL.jpg","0","Black","WF-C500/Black"
"R3P6TRVR7E8SY1","Pramod Chowdary ","Top layer of the box is very transparent and light from inside spreads out side and looks very poor design from brand like Sony. Sound quality also not up to the level. Please avoid.","Reviewed in India on 25 October 2023","Poor quality product","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71DIBrD6VvL.jpg","0","Black","WF-C500/Black"
"R1FSE14GOK5QNG","Harsh chouksey ","Clear audio but no loudness in the sound bass not as high the earbuds as I expect Sony battery are also low in ear buds and case also this price range not a worthit product I buy this price is 5.5k approxSony - C700n","Reviewed in India on 24 October 2023","This product not value for money","2.0 out of 5 stars","","0","Black","WF-C700N"
"R32J8G876TLPVM","SENTHIL VADIVEL MURUGAN","Normal quality no base effect","Reviewed in India on 21 October 2023","No","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"RQHG8EZP7ET9C","Abhishek Srivastava ","You don't want to pay so much and then use sad looking plastic device.","Reviewed in India on 13 October 2023","Sad looking plastic","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3OMKPJGGL59RS","Sarthak Negi","The connectivity and performance is good although they aren't comfortable. I never prefer them for long usage. Mic quality is garbage.","Reviewed in India on 4 October 2023","Not Comfortable","2.0 out of 5 stars","","0","Black","WF-C500/Black"
